gatename,gate_in_1,gate_in_2,gate_in_3,gate_in_4,gate_in_5,fan_in_1,fan_in_2,fan_in_3,fan_in_4,fan_in_5,in_flipflop_1,in_flipflop_2,in_flipflop_3,in_flipflop_4,in_flipflop_5,out_flipflop_1,out_flipflop_2,out_flipflop_3,out_flipflop_4,out_flipflop_5,in_near_flipflop,out_near_flipflop,in_multiplexer_1,in_multiplexer_2,in_multiplexer_3,in_multiplexer_4,in_multiplexer_5,out_multiplexer_1,out_multiplexer_2,out_multiplexer_3,out_multiplexer_4,out_multiplexer_5,in_near_multiplexer,out_near_multiplexer,in_const_1,in_const_2,in_const_3,in_const_4,in_const_5,out_const_1,out_const_2,out_const_3,out_const_4,out_const_5,inv_1,inv_2,inv_3,inv_4,inv_5,loop_1,loop_2,loop_3,loop_4,loop_5,DPI,DPO,label
DFF_661_Q_reg,4,8,8,8,14,1,3,5,7,11,1,2,2,1,2,2,2,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,4,0
DFF_662_Q_reg,8,8,12,18,25,2,4,7,12,17,2,2,2,3,3,1,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,4,0
DFF_663_Q_reg,4,8,8,12,18,1,3,5,8,13,1,2,2,2,3,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,3,0
DFF_664_Q_reg,8,8,12,16,26,2,4,7,12,19,2,2,2,2,2,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,2,0
DFF_665_Q_reg,4,8,8,12,16,1,3,5,8,13,1,2,2,2,2,2,2,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0
DFF_666_Q_reg,10,19,44,61,95,2,9,18,28,37,1,4,6,4,5,1,1,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0
DFF_667_Q_reg,7,23,46,100,167,2,6,17,34,62,1,2,5,9,5,1,2,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,2,0,0,0,3,0
DFF_678_Q_reg,8,21,59,159,379,2,8,26,69,131,1,1,2,14,42,1,2,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,3,10,10,1,0,1,0,0,0,5,0
DFF_679_Q_reg,8,16,40,95,225,2,6,17,43,99,2,2,3,3,16,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,5,19,1,0,0,0,0,0,4,0
DFF_680_Q_reg,4,8,16,40,95,1,3,7,18,44,1,2,2,3,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,1,0,0,0,0,0,3,0
DFF_681_Q_reg,8,12,27,58,109,2,5,11,23,46,2,2,2,3,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,3,11,1,0,0,0,0,0,2,0
DFF_682_Q_reg,4,8,12,27,58,1,3,6,12,24,1,2,2,2,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,0,0,0,0,0,1,0
DFF_683_Q_reg,8,12,27,54,95,2,5,11,22,42,2,2,2,2,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,3,13,1,0,0,0,0,0,0,0
DFF_684_Q_reg,4,8,12,27,54,1,3,6,12,23,1,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,1,0,0,0,0,0,10,0
DFF_685_Q_reg,8,12,26,49,96,2,5,11,22,42,2,2,2,2,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,4,11,1,0,0,0,0,0,10,0
DFF_686_Q_reg,4,8,12,26,49,1,3,6,12,23,1,2,2,2,2,1,1,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,1,0,0,0,0,0,10,0
DFF_687_Q_reg,8,12,26,48,91,2,5,11,21,39,2,2,2,2,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,4,11,1,0,0,0,0,0,10,0
DFF_688_Q_reg,4,8,12,26,48,1,3,6,12,22,1,2,2,2,2,1,1,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,1,0,0,0,0,0,10,0
DFF_689_Q_reg,8,12,26,48,87,2,5,11,21,38,2,2,2,2,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,4,12,1,0,0,0,0,0,10,0
DFF_690_Q_reg,4,8,12,26,48,1,3,6,12,22,1,2,2,2,2,1,1,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5,1,0,0,0,0,0,10,0
DFF_691_Q_reg,8,12,27,53,99,2,5,11,23,45,2,2,2,2,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,3,10,1,0,0,0,0,0,10,0
DFF_692_Q_reg,4,8,12,27,53,1,3,6,12,24,1,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,0,0,0,0,0,10,0
DFF_693_Q_reg,8,8,19,35,72,2,4,9,18,36,2,1,2,2,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,1,0,0,0,0,0,10,0
DFF_694_Q_reg,4,8,8,19,35,1,3,5,10,19,1,2,1,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,0,0,0,0,5,0
DFF_695_Q_reg,8,12,23,42,82,2,5,10,19,35,2,2,1,1,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,3,10,1,0,0,0,0,0,4,0
DFF_696_Q_reg,4,8,12,23,42,1,3,6,11,20,1,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,1,0,0,0,0,0,3,0
DFF_697_Q_reg,8,12,27,43,79,2,5,11,21,39,2,2,2,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,4,11,1,0,0,0,0,0,2,0
DFF_698_Q_reg,4,8,12,27,43,1,3,6,12,22,1,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,1,0,0,0,0,0,1,0
DFF_699_Q_reg,8,12,27,47,80,2,5,11,21,37,2,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,4,11,1,0,0,0,0,0,0,0
DFF_700_Q_reg,4,8,12,27,47,1,3,6,12,22,1,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,2,3,7,1,0,0,0,0,0,3,0
DFF_701_Q_reg,8,12,27,47,80,2,5,11,21,37,2,2,2,2,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,7,14,1,0,0,0,0,0,2,0
DFF_702_Q_reg,4,8,12,27,47,1,3,6,12,22,1,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,5,6,7,1,0,0,0,0,0,1,0
DFF_703_Q_reg,5,8,14,23,35,2,4,8,14,21,1,2,3,3,2,1,1,1,1,11,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,4,5,6,11,1,0,0,0,0,0,0,0
DFF_704_Q_reg,4,5,8,14,23,1,3,5,9,15,1,1,2,3,3,1,1,1,9,12,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,4,5,9,17,1,0,0,0,0,0,0,0
DFF_705_Q_reg,4,4,5,8,14,1,2,4,6,10,1,1,1,2,3,1,1,9,11,15,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,4,9,16,20,1,0,0,0,0,0,2,0
DFF_706_Q_reg,5,8,10,16,16,2,4,7,11,13,1,2,2,2,1,1,9,11,15,20,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,4,12,17,21,1,0,0,0,0,0,1,0
DFF_707_Q_reg,5,9,13,18,22,2,4,6,9,13,1,1,2,2,2,1,9,12,14,20,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,4,10,15,21,1,0,0,0,0,0,1,0
DFF_708_Q_reg,5,9,10,17,23,2,4,6,8,11,1,1,1,2,2,1,10,10,14,20,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,4,9,15,20,1,0,0,0,0,0,3,0
DFF_709_Q_reg,8,15,22,39,67,2,7,10,16,26,1,2,1,3,7,1,2,2,3,10,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,1,1,0,1,0,0,5,0
DFF_710_Q_reg,8,17,23,32,51,2,6,9,12,18,1,2,1,1,3,1,3,3,10,13,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,2,4,4,10,1,1,0,1,0,0,4,0
DFF_711_Q_reg,8,21,30,36,45,2,7,10,13,16,1,3,1,1,1,1,4,7,8,36,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,2,3,10,14,1,1,0,1,0,0,3,0
DFF_712_Q_reg,10,23,41,64,85,2,10,18,26,34,1,4,7,5,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,3,0
DFF_713_Q_reg,4,10,23,41,64,1,3,11,19,27,1,1,4,7,5,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0
DFF_714_Q_reg,4,4,10,23,41,1,2,4,12,20,1,1,1,4,7,1,1,1,2,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0
DFF_715_Q_reg,8,12,17,36,71,2,5,9,16,36,2,2,2,3,10,1,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,0
DFF_716_Q_reg,4,8,12,17,36,1,3,6,10,17,1,2,2,2,3,1,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,5,0
DFF_717_Q_reg,8,12,25,32,59,2,5,10,14,22,2,2,3,2,3,1,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,10,0
DFF_718_Q_reg,4,8,12,25,32,1,3,6,11,15,1,2,2,3,2,1,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,5,0
DFF_719_Q_reg,8,12,25,36,56,2,5,10,15,21,2,2,3,3,2,1,1,2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,10,0
DFF_720_Q_reg,4,8,12,25,36,1,3,6,11,16,1,2,2,3,3,1,2,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,5,0
DFF_721_Q_reg,8,12,25,40,76,2,5,11,21,33,2,2,4,5,6,1,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,1,0,0,0,0,0,5,0
DFF_722_Q_reg,4,8,12,25,40,1,3,6,12,22,1,2,2,4,5,1,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,4,0
DFF_723_Q_reg,8,12,25,35,68,2,5,10,15,25,2,2,3,3,5,1,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,4,0
DFF_724_Q_reg,4,8,12,25,35,1,3,6,11,16,1,2,2,3,3,1,2,2,2,6,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,3,0
DFF_725_Q_reg,8,12,25,35,58,2,5,10,15,21,2,2,3,3,3,1,1,2,7,8,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,2,0
DFF_726_Q_reg,4,8,12,25,35,1,3,6,11,16,1,2,2,3,3,1,2,7,8,12,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1,0
DFF_727_Q_reg,5,8,14,23,39,2,4,8,14,22,1,2,3,3,4,1,6,7,12,8,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0
DFF_728_Q_reg,4,5,8,14,23,1,3,5,9,15,1,1,2,3,3,1,6,7,12,8,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
DFF_729_Q_reg,4,4,5,8,14,1,2,4,6,10,1,1,1,2,3,1,6,8,12,9,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
DFF_730_Q_reg,8,18,32,67,87,2,6,14,23,33,1,3,4,6,4,1,2,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0
DFF_731_Q_reg,8,22,37,74,91,2,7,14,23,31,1,3,4,5,3,0,2,1,1,4,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
DFF_732_Q_reg,4,14,23,54,61,1,4,11,19,27,0,2,4,5,2,1,4,4,4,7,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,2,0
DFF_733_Q_reg,8,13,26,48,107,2,6,11,23,42,1,2,2,6,10,2,4,3,3,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,0,1,0,0,1,0
DFF_734_Q_reg,8,17,20,43,82,2,7,10,17,33,1,3,1,2,8,2,4,2,4,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,0,1,0,0,10,0
DFF_735_Q_reg,8,17,24,36,74,2,7,11,16,27,1,3,2,1,4,2,3,3,4,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,0,1,0,0,10,0
DFF_736_Q_reg,8,17,29,49,83,2,7,14,23,37,1,3,3,4,6,1,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,1,1,0,1,0,0,10,0
DFF_737_Q_reg,8,17,24,46,83,2,7,11,20,33,1,3,2,3,6,1,3,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,1,4,5,1,1,0,1,0,0,10,0
DFF_738_Q_reg,8,17,24,40,77,2,7,11,17,30,1,3,2,2,5,1,3,3,3,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,1,1,0,1,0,0,10,0
DFF_739_Q_reg,8,17,32,56,105,2,7,14,26,42,1,3,3,7,8,1,3,2,4,8,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,2,2,6,1,1,0,1,0,0,10,0
DFF_740_Q_reg,8,17,27,56,94,2,7,11,23,35,1,3,2,6,7,1,3,3,5,8,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,1,1,0,1,0,0,10,0
DFF_741_Q_reg,8,17,27,50,88,2,7,11,20,32,1,3,2,5,6,1,4,4,5,7,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,1,1,0,1,0,0,10,0
DFF_742_Q_reg,8,17,28,51,92,2,7,14,22,41,1,3,3,4,10,2,4,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,1,1,0,1,0,0,5,0
DFF_743_Q_reg,8,17,23,44,74,2,7,11,19,31,1,3,2,3,6,2,4,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,0,1,0,0,4,0
DFF_744_Q_reg,8,17,23,38,65,2,7,11,16,28,1,3,2,2,5,2,3,2,1,6,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,1,1,0,1,0,0,3,0
DFF_745_Q_reg,10,23,41,58,88,2,10,20,27,35,1,4,8,4,5,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,0,0,0,2,0
DFF_746_Q_reg,4,10,23,41,58,1,3,11,21,28,1,1,4,8,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,1,0
DFF_747_Q_reg,4,4,10,23,41,1,2,4,12,22,1,1,1,4,8,0,0,0,0,3,1,5,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0
DFF_748_Q_reg,6,24,39,67,90,1,7,15,23,32,0,6,2,6,4,1,1,1,1,5,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,1,0,0,0,0,0,5,0
DFF_749_Q_reg,4,6,24,39,67,1,2,8,16,24,1,0,6,2,6,1,1,1,5,7,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,1,0,0,0,0,0,4,0
DFF_750_Q_reg,5,7,19,45,78,2,4,7,17,29,1,1,1,8,5,1,1,2,6,6,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,1,0,0,1,2,0,5,0
DFF_751_Q_reg,10,29,46,86,121,2,10,20,31,42,1,7,3,7,5,1,2,5,4,14,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,2,4,7,1,0,0,0,2,0,4,0
DFF_752_Q_reg,4,10,29,46,86,1,3,11,21,32,1,1,7,3,7,2,5,4,14,15,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,2,3,5,8,1,0,0,0,2,0,3,0
DFF_753_Q_reg,10,28,45,77,118,2,9,19,29,46,1,7,3,8,8,1,1,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,1,0,0,0,0,0,5,0
DFF_754_Q_reg,4,10,28,45,77,1,3,10,20,30,1,1,7,3,8,1,4,2,2,16,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,4,4,5,1,0,0,0,0,0,4,0
DFF_755_Q_reg,8,15,37,66,130,2,7,15,36,60,1,2,1,7,4,1,2,1,1,10,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,2,2,11,18,1,1,0,1,0,0,5,0
DFF_756_Q_reg,8,19,38,71,127,2,8,17,35,56,1,2,1,2,7,1,2,1,1,9,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,2,3,13,20,1,1,0,1,0,0,5,0
DFF_757_Q_reg,8,19,42,68,124,2,8,18,37,56,1,2,1,2,3,1,2,1,1,8,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,2,4,15,21,1,1,0,1,0,0,5,0
DFF_758_Q_reg,8,18,38,80,141,2,8,18,38,61,1,2,1,2,8,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,2,5,12,19,1,1,0,1,0,0,5,0
DFF_759_Q_reg,8,18,37,76,142,2,8,17,35,54,1,2,1,2,7,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,2,5,12,16,1,1,0,1,0,0,4,0
DFF_760_Q_reg,8,18,37,72,129,2,8,17,34,51,1,2,1,2,7,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,2,6,13,16,1,1,0,1,0,0,3,0
DFF_761_Q_reg,8,19,40,73,136,2,8,19,40,61,1,2,1,2,6,1,2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,2,5,14,19,1,1,0,1,0,0,2,0
DFF_762_Q_reg,8,19,41,76,133,2,8,18,37,58,1,2,1,2,6,1,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,2,5,14,19,1,1,0,1,0,0,1,0
DFF_763_Q_reg,8,19,41,73,129,2,8,18,36,56,1,2,1,2,7,0,1,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,2,5,14,19,1,1,0,1,0,0,0,0
DFF_764_Q_reg,4,11,16,37,87,1,5,10,20,36,0,1,0,1,7,1,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,2,4,9,13,1,1,0,1,0,0,10,0
DFF_765_Q_reg,8,15,27,49,99,2,7,14,25,39,1,1,0,1,6,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,2,5,11,14,1,1,0,1,0,0,10,0
DFF_766_Q_reg,8,19,31,56,106,2,8,16,29,44,1,2,0,1,6,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,2,6,12,15,1,1,0,1,0,0,10,0
DFF_767_Q_reg,8,19,37,74,139,2,8,17,32,60,1,3,2,4,9,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,2,4,11,1,1,0,1,1,0,10,0
DFF_768_Q_reg,8,19,33,68,126,2,8,15,27,48,1,3,2,4,8,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,1,1,0,1,0,0,10,0
DFF_769_Q_reg,8,19,32,62,118,2,8,14,24,42,1,3,2,4,8,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,1,0,1,0,0,10,0
DFF_770_Q_reg,8,19,37,75,132,2,8,17,29,47,1,3,3,6,9,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,1,1,0,10,0
DFF_771_Q_reg,8,19,32,68,119,2,8,14,26,43,1,3,2,5,9,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,0,1,0,0,10,0
DFF_772_Q_reg,8,19,32,61,115,2,8,14,23,40,1,3,2,4,8,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,0,1,0,0,10,0
DFF_773_Q_reg,8,21,42,92,184,2,8,19,35,67,1,3,3,4,13,1,2,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,1,1,0,1,1,0,5,0
DFF_774_Q_reg,8,21,40,93,210,2,8,17,33,64,1,3,2,3,13,1,2,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,3,7,1,1,0,1,1,0,5,0
DFF_775_Q_reg,8,21,39,87,207,2,8,16,30,62,1,3,2,2,12,1,2,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,1,1,0,1,1,0,4,0
DFF_776_Q_reg,8,21,41,89,180,2,8,19,34,65,1,3,3,4,7,1,2,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,1,1,0,1,1,0,3,0
DFF_777_Q_reg,8,21,36,79,156,2,8,16,29,52,1,3,2,3,6,1,2,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,3,7,1,1,0,1,1,0,2,0
